Name,Model,Ex-Showroom_Price,CC,Cylinders,Fuel_Type,Ground_Clearance,Power,Torque,Type,ARAI_Certified_Mileage,Weight,BHP,Power_to_Weight,Performance_Class
Tata,Nano Genx,292667,624,2,Petrol,180,38,51,Manual,23,735,38.0,51.70068027210884,Low
Tata,Nano Genx,236447,624,2,Petrol,180,38,51,Manual,23,735,38.0,51.70068027210884,Low
Tata,Nano Genx,334768,624,2,Petrol,180,38,51,Auto,21,735,38.0,51.70068027210884,Low
Tata,Nano Genx,272223,624,2,Petrol,180,38,51,Manual,23,735,38.0,51.70068027210884,Low
Tata,Nano Genx,314815,624,2,Petrol,180,38,51,Auto,21,735,38.0,51.70068027210884,Low
Datsun,Redi-Go,279650,799,3,Petrol,185,54,72,Manual,25,800,54.0,67.5,Low
Datsun,Redi-Go,351832,799,3,Petrol,185,54,72,Manual,25,800,54.0,67.5,Low
Datsun,Redi-Go,333419,799,3,Petrol,185,54,72,Manual,25,800,54.0,67.5,Low
Datsun,Redi-Go,362000,799,3,Petrol,185,54,72,Manual,25,800,54.0,67.5,Low
Datsun,Redi-Go,390000,999,3,Petrol,185,68,91,Manual,22,800,68.0,85.0,Medium
Datsun,Redi-Go,437065,999,3,Petrol,185,68,91,Auto,23,800,68.0,85.0,Medium
Renault,Kwid,353290,799,3,Petrol,184,54,72,Manual,25,825,54.0,65.45454545454545,Low
Renault,Kwid,283290,799,3,Petrol,184,54,72,Manual,25,825,54.0,65.45454545454545,Low
Renault,Kwid,383290,799,3,Petrol,184,54,72,Manual,25,825,54.0,65.45454545454545,Low
Renault,Kwid,413290,799,3,Petrol,184,54,72,Manual,25,825,54.0,65.45454545454545,Low
Renault,Kwid,433290,999,3,Petrol,184,68,91,Manual,23,825,68.0,82.42424242424242,Medium
Renault,Kwid,454490,999,3,Petrol,184,68,91,Manual,23,825,68.0,82.42424242424242,Medium
Renault,Kwid,463290,999,3,Petrol,184,68,91,Auto,24,825,68.0,82.42424242424242,Medium
Renault,Kwid,484490,999,3,Petrol,184,68,91,Auto,24,825,68.0,82.42424242424242,Medium
Renault,Kwid,440990,999,3,Petrol,184,68,91,Manual,23,825,68.0,82.42424242424242,Medium
Renault,Kwid,470990,999,3,Petrol,184,68,91,Auto,23,825,68.0,82.42424242424242,Medium
Renault,Kwid,462190,999,3,Petrol,184,68,91,Manual,23,825,68.0,82.42424242424242,Medium
Renault,Kwid,492190,999,3,Petrol,184,68,91,Auto,24,825,68.0,82.42424242424242,Medium
Maruti Suzuki,Eeco,352136,1196,4,Petrol,160,73,101,Manual,15,940,73.0,77.65957446808511,Medium
Maruti Suzuki,Eeco,380573,1196,4,Petrol,160,74,101,Manual,15,940,74.0,78.72340425531915,Medium
Maruti Suzuki,Eeco,392967,1196,4,Petrol,160,73,101,Manual,15,940,73.0,77.65957446808511,Medium
Maruti Suzuki,Alto K10,377588,998,3,Petrol,160,68,90,Manual,24,740,68.0,91.8918918918919,Medium
Maruti Suzuki,Alto K10,394036,998,3,Petrol,160,68,90,Manual,24,740,68.0,91.8918918918919,Medium
Maruti Suzuki,Alto K10,360843,998,3,Petrol,160,68,90,Manual,24,740,68.0,91.8918918918919,Medium
Maruti Suzuki,Alto K10,407238,998,3,Petrol,160,68,90,Manual,24,740,68.0,91.8918918918919,Medium
Maruti Suzuki,Alto K10,438559,998,3,Petrol,160,68,90,Auto,24,740,68.0,91.8918918918919,Medium
Datsun,Go,374990,1198,3,Petrol,180,68,104,Manual,20,850,68.0,80.0,Medium
Datsun,Go,468229,1198,3,Petrol,180,68,104,Manual,20,850,68.0,80.0,Medium
Datsun,Go,502492,1198,3,Petrol,180,68,104,Manual,20,850,68.0,80.0,Medium
Datsun,Go,499990,1198,3,Petrol,180,68,104,Manual,20,850,68.0,80.0,Medium
Datsun,Go,469990,1198,3,Petrol,180,68,104,Manual,20,850,68.0,80.0,Medium
Datsun,Go,528464,1198,3,Petrol,180,68,104,Manual,20,850,68.0,80.0,Medium
Datsun,Go,553015,1198,3,Petrol,180,68,104,Manual,20,850,68.0,80.0,Medium
Datsun,Go,594464,1198,3,Petrol,180,78,104,Manual,20,850,78.0,91.76470588235294,Medium
Datsun,Go,618015,1198,3,Petrol,180,78,104,Manual,20,850,78.0,91.76470588235294,Medium
Maruti Suzuki,Celerio Tour,422444,998,3,Petrol,165,68,90,Manual,23,830,68.0,81.9277108433735,Medium
Tata,Tiago,520000,1199,3,Petrol,170,86,114,Manual,23,930,86.0,92.47311827956989,Medium
Tata,Tiago,570000,1199,3,Petrol,170,86,114,Manual,23,930,86.0,92.47311827956989,Medium
Tata,Tiago,599000,1199,3,Petrol,170,86,114,Manual,23,930,86.0,92.47311827956989,Medium
Tata,Tiago,610000,1199,3,Petrol,170,86,114,Manual,23,930,86.0,92.47311827956989,Medium
Tata,Tiago,620000,1199,3,Petrol,170,86,114,Auto,24,930,86.0,92.47311827956989,Medium
Tata,Tiago,649000,1199,3,Petrol,170,86,114,Auto,24,930,86.0,92.47311827956989,Medium
Tata,Tiago,660000,1199,3,Petrol,170,86,114,Auto,24,930,86.0,92.47311827956989,Medium
Maruti Suzuki,Celerio X,481074,998,3,Petrol,165,68,90,Manual,23,850,68.0,80.0,Medium
Maruti Suzuki,Celerio X,475198,998,3,Petrol,165,68,90,Manual,23,850,68.0,80.0,Medium
Maruti Suzuki,Celerio X,518198,998,3,Petrol,165,68,90,Auto,23,850,68.0,80.0,Medium
Maruti Suzuki,Celerio X,524074,998,3,Petrol,165,68,90,Auto,23,850,68.0,80.0,Medium
Maruti Suzuki,Celerio X,499734,998,3,Petrol,165,68,90,Manual,23,850,68.0,80.0,Medium
Maruti Suzuki,Celerio X,540350,998,3,Petrol,165,68,90,Manual,23,850,68.0,80.0,Medium
Maruti Suzuki,Celerio X,542735,998,3,Petrol,165,68,90,Auto,23,850,68.0,80.0,Medium
Maruti Suzuki,Celerio X,552350,998,3,Petrol,165,68,90,Auto,23,850,68.0,80.0,Medium
Maruti Suzuki,Ignis,713898,1197,4,Petrol,180,83,113,Auto,20,860,83.0,96.51162790697674,Medium
Maruti Suzuki,Ignis,666898,1197,4,Petrol,180,83,113,Manual,20,860,83.0,96.51162790697674,Medium
Maruti Suzuki,Ignis,607841,1197,4,Petrol,180,83,113,Auto,20,860,83.0,96.51162790697674,Medium
Maruti Suzuki,Ignis,560841,1197,4,Petrol,180,83,113,Manual,20,860,83.0,96.51162790697674,Medium
Maruti Suzuki,Ignis,483320,1197,4,Petrol,180,83,113,Manual,20,860,83.0,96.51162790697674,Medium
Maruti Suzuki,Ignis,630320,1197,4,Petrol,180,83,113,Auto,20,860,83.0,96.51162790697674,Medium
Maruti Suzuki,Ignis,583320,1197,4,Petrol,180,83,113,Manual,20,860,83.0,96.51162790697674,Medium
Renault,Triber,495000,999,3,Petrol,182,72,96,Manual,20,960,72.0,75.0,Medium
Renault,Triber,559000,999,3,Petrol,182,72,96,Manual,20,960,72.0,75.0,Medium
Renault,Triber,609000,999,3,Petrol,182,72,96,Manual,20,960,72.0,75.0,Medium
Renault,Triber,663000,999,3,Petrol,182,72,96,Manual,20,960,72.0,75.0,Medium
Premier,Rio,506000,1173,4,Petrol,200,76,103,Manual,16,1080,76.0,70.37037037037038,Medium
Premier,Rio,568623,1489,4,Diesel,200,64,152,Manual,16,1080,64.0,59.25925925925926,Low
Premier,Rio,670000,1173,4,Petrol,200,76,103,Manual,16,1080,76.0,70.37037037037038,Medium
Premier,Rio,603000,1489,4,Diesel,200,64,152,Manual,16,1080,64.0,59.25925925925926,Low
Premier,Rio,739000,1489,4,Diesel,200,64,152,Manual,16,1080,64.0,59.25925925925926,Low
Premier,Rio,739000,1248,4,Diesel,200,72,183,Manual,23,1080,72.0,66.66666666666667,Low
Toyota,Etios Liva,520300,1197,4,Petrol,170,80,104,Manual,18,950,80.0,84.21052631578947,Medium
Toyota,Etios Liva,581000,1197,4,Petrol,170,80,104,Manual,18,950,80.0,84.21052631578947,Medium
Toyota,Etios Liva,647800,1364,4,Diesel,170,68,170,Manual,23,950,68.0,71.57894736842104,Medium
Toyota,Etios Liva,630000,1197,4,Petrol,170,80,104,Manual,18,950,80.0,84.21052631578947,Medium
Toyota,Etios Liva,745000,1364,4,Diesel,170,68,170,Manual,23,950,68.0,71.57894736842104,Medium
Toyota,Etios Liva,704000,1364,4,Diesel,170,68,170,Manual,23,950,68.0,71.57894736842104,Medium
Toyota,Etios Liva,597700,1197,4,Petrol,170,80,104,Manual,18,950,80.0,84.21052631578947,Medium
Toyota,Etios Liva,720700,1364,4,Diesel,170,68,170,Manual,23,950,68.0,71.57894736842104,Medium
Toyota,Etios Liva,641700,1197,4,Petrol,170,80,104,Manual,18,950,80.0,84.21052631578947,Medium
Toyota,Etios Liva,756700,1364,4,Diesel,170,68,170,Manual,23,950,68.0,71.57894736842104,Medium
Toyota,Etios Liva,558400,1197,4,Petrol,170,80,104,Manual,18,950,80.0,84.21052631578947,Medium
Toyota,Etios Liva,686000,1364,4,Diesel,170,68,170,Manual,23,950,68.0,71.57894736842104,Medium
Toyota,Etios Liva,662700,1197,4,Petrol,170,80,104,Manual,18,950,80.0,84.21052631578947,Medium
Toyota,Etios Liva,777700,1364,4,Diesel,170,68,170,Manual,23,950,68.0,71.57894736842104,Medium
Nissan,Micra Active,525021,1198,3,Petrol,154,68,104,Manual,18,1030,68.0,66.01941747572816,Low
Nissan,Micra Active,599950,1198,3,Petrol,154,68,104,Manual,19,1030,68.0,66.01941747572816,Low
Nissan,Micra Active,563133,1198,3,Petrol,154,68,104,Manual,18,1030,68.0,66.01941747572816,Low
Tata,Bolt,787980,1248,4,Diesel,165,75,190,Manual,22,1100,75.0,68.18181818181817,Low
Tata,Bolt,661111,1248,4,Diesel,165,75,190,Manual,22,1100,75.0,68.18181818181817,Low
Tata,Bolt,693798,1248,4,Diesel,165,75,190,Manual,22,1100,75.0,68.18181818181817,Low
Tata,Bolt,719661,1248,4,Diesel,165,75,190,Manual,22,1100,75.0,68.18181818181817,Low
Tata,Bolt,674960,1193,4,Petrol,165,90,140,Manual,17,1100,90.0,81.81818181818181,Medium
Tata,Bolt,529035,1193,4,Petrol,165,90,140,Manual,17,1100,90.0,81.81818181818181,Medium
Tata,Bolt,590268,1193,4,Petrol,165,90,140,Manual,17,1100,90.0,81.81818181818181,Medium
Tata,Bolt,614515,1193,4,Petrol,165,90,140,Manual,17,1100,90.0,81.81818181818181,Medium
Hyundai,Xcent Prime,536859,1197,4,Petrol,165,83,114,Manual,15,1050,83.0,79.04761904761905,Medium
Hyundai,Xcent Prime,639616,1197,4,Diesel,165,70,114,Manual,20,1050,70.0,66.66666666666667,Low
Hyundai,Xcent Prime,620297,1197,4,Diesel,165,71,114,Manual,20,1050,71.0,67.61904761904762,Low
Maruti Suzuki,Dzire Tour,653523,1248,4,Diesel,170,75,190,Manual,28,990,75.0,75.75757575757576,Medium
Maruti Suzuki,Dzire Tour,553423,1197,4,Petrol,170,83,115,Manual,22,990,83.0,83.83838383838383,Medium
Hyundai,Elite I20,559693,1197,4,Petrol,165,84,115,Manual,18,1080,84.0,77.77777777777779,Medium
Hyundai,Elite I20,697803,1396,4,Diesel,170,90,220,Manual,22,1080,90.0,83.33333333333333,Medium
Hyundai,Elite I20,634950,1197,4,Petrol,170,84,115,Manual,18,1080,84.0,77.77777777777779,Medium
Hyundai,Elite I20,770803,1396,4,Diesel,170,90,220,Manual,22,1080,90.0,83.33333333333333,Medium
Hyundai,Elite I20,721693,1197,4,Petrol,170,84,115,Manual,18,1080,84.0,77.77777777777779,Medium
Hyundai,Elite I20,876103,1396,4,Diesel,170,90,220,Manual,22,1080,90.0,83.33333333333333,Medium
Hyundai,Elite I20,808993,1197,4,Petrol,170,84,114,Manual,18,1080,84.0,77.77777777777779,Medium
Hyundai,Elite I20,934003,1396,4,Diesel,170,90,220,Manual,22,1080,90.0,83.33333333333333,Medium
Hyundai,Elite I20,920993,1197,4,Petrol,170,83,115,Auto,18,1080,83.0,76.85185185185185,Medium
Hyundai,Elite I20,751693,1197,4,Petrol,170,84,115,Manual,18,1080,84.0,77.77777777777779,Medium
Hyundai,Elite I20,831693,1197,4,Petrol,170,84,115,Manual,18,1080,84.0,77.77777777777779,Medium
Hyundai,Elite I20,846103,1396,4,Diesel,170,90,220,Manual,22,1080,90.0,83.33333333333333,Medium
Volkswagen,Polo,582000,999,3,Petrol,165,76,95,Manual,18,1050,76.0,72.38095238095238,Medium
Volkswagen,Polo,676500,999,3,Petrol,165,76,95,Manual,18,1050,76.0,72.38095238095238,Medium
Volkswagen,Polo,776500,999,3,Petrol,165,76,95,Manual,18,1050,76.0,72.38095238095238,Medium
Volkswagen,Polo,734500,1498,4,Diesel,165,90,230,Manual,20,1050,90.0,85.71428571428571,Medium
Volkswagen,Polo,851500,1498,4,Diesel,165,90,230,Manual,20,1050,90.0,85.71428571428571,Medium
Volkswagen,Polo,931500,1498,4,Diesel,165,90,230,Manual,20,1050,90.0,85.71428571428571,Medium
Volkswagen,Polo,976000,1197,4,Petrol,165,105,175,Auto,17,1050,105.0,100.0,High
Volkswagen,Polo,988500,1498,4,Diesel,165,110,250,Manual,19,1050,110.0,104.76190476190476,High
Maruti Suzuki,Dzire,582613,1197,4,Petrol,163,84,115,Manual,22,980,84.0,85.71428571428571,Medium
Maruti Suzuki,Dzire,673112,1197,4,Petrol,163,84,115,Manual,22,980,84.0,85.71428571428571,Medium
Maruti Suzuki,Dzire,666622,1248,4,Diesel,163,75,190,Manual,28,980,75.0,76.53061224489797,Medium
Maruti Suzuki,Dzire,732113,1197,4,Petrol,163,84,115,Manual,22,980,84.0,85.71428571428571,Medium
Maruti Suzuki,Dzire,757622,1248,4,Diesel,163,75,190,Manual,28,980,75.0,76.53061224489797,Medium
Maruti Suzuki,Dzire,720112,1197,4,Petrol,163,84,115,Auto,22,980,84.0,85.71428571428571,Medium
Maruti Suzuki,Dzire,863122,1248,4,Diesel,163,75,190,Auto,28,980,75.0,76.53061224489797,Medium
Maruti Suzuki,Dzire,816622,1248,4,Diesel,163,75,190,Manual,28,980,75.0,76.53061224489797,Medium
Maruti Suzuki,Dzire,821613,1197,4,Petrol,163,84,115,Manual,22,980,84.0,85.71428571428571,Medium
Maruti Suzuki,Dzire,779113,1197,4,Petrol,163,84,115,Auto,22,980,84.0,85.71428571428571,Medium
Maruti Suzuki,Dzire,868613,1197,4,Petrol,163,84,115,Auto,22,980,84.0,85.71428571428571,Medium
Maruti Suzuki,Dzire,906122,1248,4,Diesel,163,75,190,Manual,28,980,75.0,76.53061224489797,Medium
Maruti Suzuki,Dzire,804622,1248,4,Diesel,163,75,190,Auto,28,980,75.0,76.53061224489797,Medium
Maruti Suzuki,Dzire,952622,1248,4,Diesel,163,75,190,Auto,28,980,75.0,76.53061224489797,Medium
Ford,Freestyle,676400,1498,4,Diesel,190,100,215,Manual,24,1060,100.0,94.33962264150944,Medium
Ford,Freestyle,790900,1498,4,Diesel,190,100,215,Manual,24,1060,100.0,94.33962264150944,Medium
Ford,Freestyle,836400,1498,4,Diesel,190,100,215,Manual,24,1060,100.0,94.33962264150944,Medium
Ford,Freestyle,591400,1194,3,Petrol,190,96,120,Manual,19,1060,96.0,90.56603773584905,Medium
Ford,Freestyle,721400,1194,3,Petrol,190,96,120,Manual,19,1060,96.0,90.56603773584905,Medium
Ford,Freestyle,756400,1194,3,Petrol,190,96,120,Manual,19,1060,96.0,90.56603773584905,Medium
Ford,Freestyle,681400,1194,3,Petrol,190,96,120,Manual,19,1060,96.0,90.56603773584905,Medium
Ford,Freestyle,745900,1498,3,Diesel,190,100,215,Manual,24,1060,100.0,94.33962264150944,Medium
Volkswagen,Ameo,594000,999,3,Petrol,165,76,95,Manual,19,1065,76.0,71.36150234741784,Medium
Volkswagen,Ameo,665000,999,3,Petrol,165,76,95,Manual,19,1065,76.0,71.36150234741784,Medium
Volkswagen,Ameo,799900,999,3,Petrol,165,76,95,Manual,19,1065,76.0,71.36150234741784,Medium
Toyota,Platinum Etios,627100,1496,4,Petrol,170,90,132,Manual,16,1090,90.0,82.56880733944955,Medium
Toyota,Platinum Etios,718600,1496,4,Petrol,170,90,132,Manual,16,1090,90.0,82.56880733944955,Medium
Toyota,Platinum Etios,734700,1364,4,Diesel,170,68,170,Manual,23,1090,68.0,62.38532110091744,Low
Toyota,Platinum Etios,828600,1364,4,Diesel,170,68,170,Manual,23,1090,68.0,62.38532110091744,Low
Toyota,Platinum Etios,888400,1364,4,Diesel,170,68,170,Manual,23,1090,68.0,62.38532110091744,Low
Toyota,Platinum Etios,778400,1496,4,Petrol,170,90,132,Manual,16,1090,90.0,82.56880733944955,Medium
Toyota,Platinum Etios,689600,1496,4,Petrol,170,90,132,Manual,16,1090,90.0,82.56880733944955,Medium
Toyota,Platinum Etios,799600,1364,4,Diesel,170,68,170,Manual,23,1090,68.0,62.38532110091744,Low
Toyota,Platinum Etios,913400,1364,4,Diesel,170,68,170,Manual,23,1090,68.0,62.38532110091744,Low
Toyota,Platinum Etios,803400,1496,4,Petrol,170,90,132,Manual,16,1090,90.0,82.56880733944955,Medium
Toyota,Etios Cross,802000,1496,4,Petrol,174,90,132,Manual,16,1080,90.0,83.33333333333333,Medium
Toyota,Etios Cross,650000,1197,4,Petrol,174,80,104,Manual,17,1080,80.0,74.07407407407408,Medium
Toyota,Etios Cross,797500,1364,4,Diesel,174,68,170,Manual,23,1080,68.0,62.962962962962955,Low
Toyota,Etios Cross,766000,1364,4,Diesel,174,68,170,Manual,23,1080,68.0,62.962962962962955,Low
Toyota,Etios Cross,668500,1197,4,Petrol,174,80,104,Manual,17,1080,80.0,74.07407407407408,Medium
Toyota,Etios Cross,816000,1364,4,Diesel,174,68,170,Manual,23,1080,68.0,62.962962962962955,Low
Mahindra,Verito Vibe,657628,1461,4,Diesel,172,65,160,Manual,20,1140,65.0,57.017543859649116,Low
Mahindra,Verito Vibe,685729,1461,4,Diesel,172,65,160,Manual,20,1140,65.0,57.017543859649116,Low
Mahindra,Verito Vibe,750428,1461,4,Diesel,172,65,160,Manual,20,1140,65.0,57.017543859649116,Low
Fiat,Urban Cross,677618,1248,4,Diesel,205,93,209,Manual,20,1195,93.0,77.82426778242677,Medium
Fiat,Urban Cross,977516,1368,4,Petrol,205,140,210,Manual,17,1195,140.0,117.15481171548117,High
Fiat,Urban Cross,810211,1248,4,Diesel,205,93,209,Manual,20,1195,93.0,77.82426778242677,Medium
Fiat,Avventura,796132,1248,4,Diesel,205,93,209,Manual,20,1195,93.0,77.82426778242677,Medium
Fiat,Avventura,711801,1248,4,Diesel,205,93,209,Manual,20,1195,93.0,77.82426778242677,Medium
Fiat,Avventura,876341,1248,4,Diesel,205,93,209,Manual,20,1195,93.0,77.82426778242677,Medium
Honda,Jazz,745000,1199,4,Petrol,165,90,110,Manual,18,1040,90.0,86.53846153846153,Medium
Honda,Jazz,909000,1199,4,Petrol,165,90,110,Auto,19,1040,90.0,86.53846153846153,Medium
Honda,Jazz,789000,1199,4,Petrol,165,90,110,Manual,18,1040,90.0,86.53846153846153,Medium
Honda,Jazz,865000,1199,4,Petrol,165,90,110,Auto,19,1040,90.0,86.53846153846153,Medium
Honda,Jazz,816500,1498,4,Diesel,165,100,200,Manual,27,1040,100.0,96.15384615384616,Medium
Honda,Jazz,896500,1498,4,Diesel,165,100,200,Manual,27,1040,100.0,96.15384615384616,Medium
Honda,Jazz,940500,1498,4,Diesel,165,100,200,Manual,27,1040,100.0,96.15384615384616,Medium
Honda,Jazz,928000,1199,4,Petrol,165,89,110,Auto,18,1040,89.0,85.57692307692308,Medium
Mahindra,Bolero Power Plus,886398,1493,4,Diesel,180,70,195,Manual,16,1620,70.0,43.20987654320987,Low
Mahindra,Bolero Power Plus,851302,1493,4,Diesel,180,70,195,Manual,16,1620,70.0,43.20987654320987,Low
Mahindra,Bolero Power Plus,785656,1493,4,Diesel,180,70,195,Manual,16,1620,70.0,43.20987654320987,Low
Mahindra,Bolero Power Plus,749192,1493,4,Diesel,180,70,195,Manual,16,1620,70.0,43.20987654320987,Low
Mahindra,Bolero Power Plus,819117,2523,4,Diesel,195,63,195,Manual,15,1620,63.0,38.88888888888889,Low
Maruti Suzuki,Vitara Brezza,762742,1248,4,Diesel,198,90,200,Manual,24,1170,90.0,76.92307692307693,Medium
Maruti Suzuki,Vitara Brezza,814742,1248,4,Diesel,198,90,200,Manual,24,1170,90.0,76.92307692307693,Medium
Maruti Suzuki,Vitara Brezza,892243,1248,4,Diesel,198,90,200,Manual,24,1170,90.0,76.92307692307693,Medium
Maruti Suzuki,Vitara Brezza,987743,1248,4,Diesel,198,90,200,Manual,24,1170,90.0,76.92307692307693,Medium
Maruti Suzuki,Vitara Brezza,1003552,1248,4,Diesel,198,90,200,Manual,24,1170,90.0,76.92307692307693,Medium
Maruti Suzuki,Vitara Brezza,1037742,1248,4,Diesel,198,90,200,Manual,24,1170,90.0,76.92307692307693,Medium
Maruti Suzuki,Vitara Brezza,864742,1248,4,Diesel,198,90,200,Auto,24,1170,90.0,76.92307692307693,Medium
Maruti Suzuki,Vitara Brezza,942243,1248,4,Diesel,198,90,200,Auto,24,1170,90.0,76.92307692307693,Medium
Maruti Suzuki,Vitara Brezza,1059742,1248,4,Diesel,198,90,200,Auto,24,1170,90.0,76.92307692307693,Medium
Hyundai,I20 Active,774035,1197,4,Petrol,190,83,114,Manual,17,1085,83.0,76.49769585253456,Medium
Hyundai,I20 Active,858536,1197,4,Petrol,190,83,114,Manual,17,1085,83.0,76.49769585253456,Medium
Hyundai,I20 Active,882298,1197,4,Petrol,190,83,114,Manual,17,1085,83.0,76.49769585253456,Medium
Hyundai,I20 Active,993393,1396,4,Diesel,190,90,220,Manual,21,1085,90.0,82.94930875576037,Medium
Ford,Ecosport,791000,1497,3,Petrol,200,123,150,Manual,17,1200,123.0,102.5,High
Ford,Ecosport,871000,1497,3,Petrol,200,123,150,Manual,17,1200,123.0,102.5,High
Ford,Ecosport,950000,1497,3,Petrol,200,123,150,Manual,17,1200,123.0,102.5,High
Ford,Ecosport,1130000,1497,3,Petrol,200,123,150,Auto,14,1200,123.0,102.5,High
Ford,Ecosport,841000,1498,4,Diesel,200,100,205,Manual,23,1200,100.0,83.33333333333333,Medium
Ford,Ecosport,921000,1498,4,Diesel,200,100,205,Manual,23,1200,100.0,83.33333333333333,Medium
Ford,Ecosport,999900,1498,4,Diesel,200,100,205,Manual,23,1200,100.0,83.33333333333333,Medium
Ford,Ecosport,1090000,1498,4,Diesel,200,100,205,Manual,23,1200,100.0,83.33333333333333,Medium
Ford,Ecosport,999900,1497,4,Petrol,200,123,150,Manual,23,1200,123.0,102.5,High
Ford,Ecosport,1145000,1498,3,Diesel,200,100,205,Manual,23,1200,100.0,83.33333333333333,Medium
Ford,Ecosport,999900,1497,4,Petrol,200,123,150,Manual,23,1200,123.0,102.5,High
Ford,Ecosport,1090000,1498,4,Diesel,200,100,205,Manual,23,1200,100.0,83.33333333333333,Medium
Renault,Duster,799990,1498,4,Petrol,205,106,142,Manual,13,1235,106.0,85.82995951417004,Medium
Renault,Duster,919990,1498,4,Petrol,205,106,142,Manual,13,1235,106.0,85.82995951417004,Medium
Renault,Duster,999990,1498,4,Petrol,205,106,142,Auto,13,1235,106.0,85.82995951417004,Medium
Renault,Duster,929990,1461,4,Diesel,205,85,200,Manual,19,1235,85.0,68.82591093117409,Low
Renault,Duster,999990,1461,4,Diesel,205,85,200,Manual,19,1235,85.0,68.82591093117409,Low
Renault,Duster,1119990,1461,4,Diesel,205,110,245,Auto,19,1235,110.0,89.06882591093117,Medium
Renault,Duster,1209990,1461,4,Diesel,205,110,245,Auto,19,1235,110.0,89.06882591093117,Medium
Renault,Duster,1249990,1461,4,Diesel,205,110,245,Auto,19,1235,110.0,89.06882591093117,Medium
Renault,Duster,1249990,1461,4,Diesel,205,110,245,Auto,19,1235,110.0,89.06882591093117,Medium
Hyundai,Verna,999900,1591,4,Petrol,165,123,151,Manual,17,1155,123.0,106.49350649350649,High
Hyundai,Verna,1172544,1582,4,Diesel,165,128,260,Manual,23,1155,128.0,110.82251082251082,High
Hyundai,Verna,1301881,1582,4,Diesel,165,128,260,Manual,23,1155,128.0,110.82251082251082,High
Hyundai,Verna,1172999,1591,4,Petrol,165,123,151,Manual,17,1155,123.0,106.49350649350649,High
Hyundai,Verna,1328545,1582,4,Diesel,165,128,260,Auto,17,1155,128.0,110.82251082251082,High
Hyundai,Verna,1287999,1591,4,Petrol,165,123,155,Auto,17,1155,123.0,106.49350649350649,High
Hyundai,Verna,933182,1396,4,Petrol,165,100,133,Manual,19,1155,100.0,86.58008658008657,Medium
Hyundai,Verna,817867,1396,4,Petrol,165,100,133,Manual,19,1155,100.0,86.58008658008657,Medium
Hyundai,Verna,1178894,1591,4,Petrol,165,123,151,Manual,17,1155,123.0,106.49350649350649,High
Hyundai,Verna,1162875,1591,4,Petrol,165,123,155,Auto,17,1155,123.0,106.49350649350649,High
Hyundai,Verna,1407871,1582,4,Diesel,165,128,260,Auto,17,1155,128.0,110.82251082251082,High
Mahindra,Xuv300,999000,1497,4,Diesel,180,115,300,Auto,20,1320,115.0,87.12121212121212,Medium
Renault,Lodgy,863299,1461,4,Diesel,174,85,200,Manual,21,1360,85.0,62.5,Low
Renault,Lodgy,964199,1461,4,Diesel,174,85,200,Manual,21,1360,85.0,62.5,Low
Renault,Lodgy,1211599,1461,4,Diesel,174,110,245,Manual,19,1360,110.0,80.88235294117648,Medium
Renault,Lodgy,1211599,1461,4,Diesel,174,110,245,Manual,19,1360,110.0,80.88235294117648,Medium
Renault,Lodgy,1053899,1461,4,Diesel,174,85,200,Manual,21,1360,85.0,62.5,Low
Renault,Lodgy,1130099,1461,4,Diesel,174,85,200,Manual,21,1360,85.0,62.5,Low
Renault,Lodgy,964199,1461,4,Diesel,174,85,200,Manual,21,1360,85.0,62.5,Low
Volkswagen,Vento,876500,1598,4,Petrol,163,105,153,Manual,16,1120,105.0,93.75,Medium
Volkswagen,Vento,999900,1598,4,Petrol,163,105,153,Manual,16,1120,105.0,93.75,Medium
Volkswagen,Vento,999900,1598,4,Petrol,163,105,153,Manual,16,1120,105.0,93.75,Medium
Volkswagen,Vento,1197500,1197,4,Petrol,163,105,175,Auto,18,1120,105.0,93.75,Medium
